group,session_index,session_name,area,task,analysis,time_index,time_s,stimulus_offset_s,score,std_score,n_neurons,n_samples,n_classes,signal_source,scoring
g1post,0,Beta_20211128_002,AM/PM,congruency,time_resolved_trial_response,17,0.12939121433654655,1.0351297146923724,0.5055555555555555,0.033564016593318285,65,360,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,congruency,time_resolved_trial_response,18,0.19408682150481982,1.0351297146923724,0.45555555555555555,0.04427049291808119,65,360,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,congruency,time_resolved_trial_response,19,0.2587824286730931,1.0351297146923724,0.513888888888889,0.040253824294970694,65,360,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,congruency,time_resolved_trial_response,20,0.32347803584136636,1.0351297146923724,0.5083333333333334,0.04175915660659143,65,360,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,congruency,time_resolved_trial_response,21,0.38817364300963964,1.0351297146923724,0.5055555555555555,0.05314201797141386,65,360,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,congruency,time_resolved_trial_response,22,0.4528692501779129,1.0351297146923724,0.4666666666666667,0.03788383804718293,65,360,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,congruency,time_resolved_trial_response,23,0.5175648573461862,1.0351297146923724,0.5361111111111111,0.031180478223116214,65,360,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,congruency,time_resolved_trial_response,24,0.5822604645144595,1.0351297146923724,0.5000000000000001,0.027777777777777783,65,360,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,congruency,time_resolved_trial_response,25,0.6469560716827327,1.0351297146923724,0.47777777777777775,0.02721655269759085,65,360,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,congruency,time_resolved_trial_response,26,0.711651678851006,1.0351297146923724,0.5055555555555555,0.04697648479246603,65,360,2,glm_clean,balanced_accuracy
g1post,0,Beta_20211128_002,AM/PM,congruency,time_resolved_trial_response,27,0.7763472860192793,1.0351297146923724,0.5111111111111112,0.02965855070008697,65,360,2,glm_clean,balanced_accuracy
