,Group,Region,Predictor,FR
569,g1pre,V1,Adrive,0.10723162291495038
570,g1pre,V1,Adrive,-0.0921002288168656
571,g1pre,V1,Adrive,-0.03833586410421355
572,g1pre,V1,Adrive,-0.03386884702124332
573,g1pre,V1,Adrive,0.1299882475198071
574,g1pre,V1,Adrive,0.052732698431568456
575,g1pre,V1,Adrive,-0.2598373911386585
576,g1pre,V1,Adrive,0.029729599981233406
577,g1pre,V1,Adrive,0.2860551900627419
578,g1pre,V1,Adrive,-0.13163886760764051
579,g1pre,V1,Adrive,0.1837508973234776
580,g1pre,V1,Adrive,-0.008918624830287786
581,g1pre,V1,Adrive,0.0782368691553705
582,g1pre,V1,Adrive,-0.12327753507654111
583,g1pre,V1,Adrive,0.0904162865524014
584,g1pre,V1,Adrive,-0.0025852813635904156
585,g1pre,V1,Adrive,0.15320334324503676
586,g1pre,V1,Adrive,0.1203781729551353
587,g1pre,V1,Adrive,-0.01021010169655011
588,g1pre,V1,Adrive,-0.05637759818021058
589,g1pre,V1,Adrive,0.06507552396583544
590,g1pre,V1,Adrive,0.3107365027271669
591,g1pre,V1,Adrive,0.16409969099509755
592,g1pre,V1,Adrive,-0.0484295459842659
593,g1pre,V1,Adrive,0.047920762460402895
594,g1pre,V1,Adrive,0.0067939992293647765
595,g1pre,V1,Adrive,0.025200479850775035
596,g1pre,V1,Adrive,0.0573787697717325
597,g1pre,V1,Adrive,0.07585104490134321
598,g1pre,V1,Adrive,0.2850552200000887
599,g1pre,V1,Adrive,0.2813570636116421
600,g1pre,V1,Adrive,-0.07696057900905195
601,g1pre,V1,Adrive,0.09770932631879246
602,g1pre,V1,Adrive,-0.25889421359455006
603,g1pre,V1,Adrive,0.04863678939401807
604,g1pre,V1,Adrive,-0.013079454911881673
605,g1pre,V1,Adrive,0.08080432977769016
606,g1pre,V1,Adrive,0.025026706079599555
607,g1pre,V1,Adrive,0.08842341466371487
608,g1pre,V1,Adrive,0.006406321269556606
609,g1pre,V1,Adrive,0.01996492026917936
610,g1pre,V1,Adrive,0.0010864749287501387
611,g1pre,V1,Adrive,0.04100256720405513
612,g1pre,V1,Adrive,-0.11462184386920053
613,g1pre,V1,Adrive,0.0770907604737103
614,g1pre,V1,Adrive,0.02484062611561059
615,g1pre,V1,Adrive,0.09809091299761441
616,g1pre,V1,Adrive,-0.2941021254632493
617,g1pre,V1,Adrive,0.11611614689972281
618,g1pre,V1,Adrive,0.11380899200758846
619,g1pre,V1,Adrive,0.08671746538084273
620,g1pre,V1,Adrive,-0.09681519167179164
621,g1pre,V1,Adrive,0.08026260864891142
622,g1pre,V1,Adrive,0.07119927506285205
623,g1pre,V1,Adrive,0.10911171072743318
624,g1pre,V1,Adrive,0.07933928813403632
625,g1pre,V1,Adrive,-0.06739976028943848
626,g1pre,V1,Adrive,-0.10617759435068107
627,g1pre,V1,Adrive,-0.04808671852237367
628,g1pre,V1,Adrive,0.1416658579934165
629,g1pre,V1,Adrive,-0.08293732902383152
630,g1pre,V1,Adrive,0.3774793835980015
631,g1pre,V1,Adrive,0.3699852586311729
632,g1pre,V1,Adrive,0.1005707669129604
633,g1pre,V1,Adrive,0.1331498510850436
634,g1pre,V1,Adrive,0.1867930393502955
635,g1pre,V1,Adrive,0.21812280217286412
636,g1pre,V1,Adrive,0.01586599252961634
637,g1pre,V1,Adrive,0.11854537073699992
638,g1pre,V1,Adrive,-0.06255857147505665
639,g1pre,V1,Adrive,0.3127385215552821
640,g1pre,V1,Adrive,0.08399470101335697
641,g1pre,V1,Adrive,0.20559084855133614
642,g1pre,V1,Adrive,0.0884962940828684
643,g1pre,V1,Adrive,-0.1657841434194859
644,g1pre,V1,Adrive,0.149728048571735
645,g1pre,V1,Adrive,-0.07407497213223128
646,g1pre,V1,Adrive,0.24658149486726993
647,g1pre,V1,Adrive,0.09241723725769949
648,g1pre,V1,Adrive,-0.01741001175949961
649,g1pre,V1,Adrive,-0.012256489132905031
650,g1pre,V1,Adrive,0.19870941020457636
651,g1pre,V1,Adrive,0.04297051637622549
652,g1pre,V1,Adrive,0.211527233818531
653,g1pre,V1,Adrive,0.18820389783990252
654,g1pre,V1,Adrive,0.11069803913272827
655,g1pre,V1,Adrive,0.03899069558483485
656,g1pre,V1,Adrive,0.14584101239230904
657,g1pre,V1,Adrive,0.02794565733233629
658,g1pre,V1,Adrive,0.15270108398662666
659,g1pre,V1,Adrive,0.04083473125279303
660,g1pre,V1,Adrive,0.40638864161548177
661,g1pre,V1,Adrive,0.19410204739827666
662,g1pre,V1,Adrive,-0.006136981264995395
663,g1pre,V1,Adrive,0.24313076876844125
664,g1pre,V1,Adrive,0.13248129820972768
665,g1pre,V1,Adrive,0.1638840510859432
666,g1pre,V1,Adrive,0.30564681325502696
667,g1pre,V1,Adrive,-0.08013281710985247
668,g1pre,V1,Adrive,0.09300633287421213
669,g1pre,V1,Adrive,0.08052604118665152
670,g1pre,V1,Adrive,0.11401246420092692
671,g1pre,V1,Adrive,0.049794324537190134
672,g1pre,V1,Adrive,0.11317190678949518
673,g1pre,V1,Adrive,0.13221132319367165
674,g1pre,V1,Adrive,-0.032676090366882904
675,g1pre,V1,Adrive,0.020215086760567515
676,g1pre,V1,Adrive,0.13904505487899899
677,g1pre,V1,Adrive,0.28660172994818406
678,g1pre,V1,Adrive,-0.12555417529739984
679,g1pre,V1,Adrive,0.2782426947660153
680,g1pre,V1,Adrive,0.11779873713576133
681,g1pre,V1,Adrive,-0.055803881311611896
682,g1pre,V1,Adrive,-0.05351882625400812
683,g1pre,V1,Adrive,0.021200528682611155
684,g1pre,V1,Adrive,0.1645176566713668
685,g1pre,V1,Adrive,-0.04750105622887304
686,g1pre,V1,Adrive,0.2116396324042142
687,g1pre,V1,Adrive,0.18080692714482358
688,g1pre,V1,Adrive,-0.004459630561651541
689,g1pre,V1,Adrive,0.15014158529475183
690,g1pre,V1,Adrive,-0.02267663627307569
691,g1pre,V1,Adrive,0.27069382384865887
692,g1pre,V1,Adrive,0.10386988780732496
693,g1pre,V1,Adrive,-0.08701808683773979
694,g1pre,V1,Adrive,0.06236877337995374
695,g1pre,V1,Adrive,-0.019059780277423964
696,g1pre,V1,Adrive,0.07428087472700781
697,g1pre,V1,Adrive,0.35582041509266615
698,g1pre,V1,Adrive,0.2514862258963958
699,g1pre,V1,Adrive,0.035768061651624466
700,g1pre,V1,Adrive,0.18828097690870657
701,g1pre,V1,Adrive,-0.06731608925999501
702,g1pre,V1,Adrive,0.02111106454621708
703,g1pre,V1,Adrive,0.07403763941313603
704,g1pre,V1,Adrive,0.18318360438717882
705,g1pre,V1,Adrive,0.1047477546046933
706,g1pre,V1,Adrive,-0.03821554353672184
707,g1pre,V1,Adrive,0.23237267410923806
708,g1pre,V1,Adrive,0.1868848659855883
709,g1pre,V1,Adrive,0.1693456686267805
710,g1pre,V1,Adrive,0.21054806481156516
711,g1pre,V1,Adrive,0.17532119921475584
712,g1pre,V1,Adrive,0.06251472874416782
713,g1pre,V1,Adrive,0.1797313556803839
714,g1pre,V1,Adrive,0.08017198140453172
715,g1pre,V1,Adrive,0.12595481398437194
716,g1pre,V1,Adrive,0.07863441260028793
717,g1pre,V1,Adrive,0.1339905431517394
718,g1pre,V1,Adrive,0.05823246112581688
719,g1pre,V1,Adrive,-0.09381037545107301
720,g1pre,V1,Adrive,0.06294256914614284
721,g1pre,V1,Adrive,0.09643607566220959
722,g1pre,V1,Adrive,0.17239317593909234
723,g1pre,V1,Adrive,-0.007813118166705223
724,g1pre,V1,Adrive,0.10181311974167802
725,g1pre,V1,Adrive,0.12783655184422205
726,g1pre,V1,Adrive,-0.06308746587286862
727,g1pre,V1,Adrive,0.22706875415488695
728,g1pre,V1,Adrive,0.28519182516808544
729,g1pre,V1,Adrive,0.00043852363766122673
730,g1pre,V1,Adrive,0.004569249392840945
731,g1pre,V1,Adrive,0.0997382279917848
732,g1pre,V1,Adrive,0.11460773777137827
733,g1pre,V1,Adrive,-0.07885547515372704
734,g1pre,V1,Adrive,0.0990884453556911
735,g1pre,V1,Adrive,0.08862057409208426
736,g1pre,V1,Adrive,0.15205008505993345
737,g1pre,V1,Adrive,0.06389948536831003
738,g1pre,V1,Adrive,-0.18268452392116225
739,g1pre,V1,Adrive,0.16212276735339812
740,g1pre,V1,Adrive,0.019625147827849722
741,g1pre,V1,Adrive,0.03657533985550064
742,g1pre,V1,Adrive,0.028918492022057825
743,g1pre,V1,Adrive,0.12587374759416356
744,g1pre,V1,Adrive,0.14475289772025757
745,g1pre,V1,Adrive,-0.026489737111032245
746,g1pre,V1,Adrive,0.075316081593033
747,g1pre,V1,Adrive,-0.07058571049756247
748,g1pre,V1,Adrive,0.4309447173992546
749,g1pre,V1,Adrive,0.15521314848234727
750,g1pre,V1,Adrive,0.018870240614321073
751,g1pre,V1,Adrive,0.07353058361263903
752,g1pre,V1,Adrive,0.07769756049314691
753,g1pre,V1,Adrive,0.11813764025207502
754,g1pre,V1,Adrive,-0.08616502384489601
755,g1pre,V1,Adrive,-0.019398247678334625
756,g1pre,V1,Adrive,-0.042236100911650774
757,g1pre,V1,Adrive,0.08564200318936314
758,g1pre,V1,Adrive,0.13904719084693368
759,g1pre,V1,Adrive,-0.14280155413891732
760,g1pre,V1,Adrive,0.16887482774413948
761,g1pre,V1,Adrive,0.13667349699151046
762,g1pre,V1,Adrive,0.0036032772248888456
763,g1pre,V1,Adrive,0.10466134873496229
764,g1pre,V1,Adrive,0.3015616712058538
765,g1pre,V1,Adrive,0.04083253510446115
766,g1pre,V1,Adrive,0.2670214401334965
767,g1pre,V1,Adrive,0.03860490736262578
768,g1pre,V1,Adrive,0.11899703055340641
769,g1pre,V1,Adrive,0.12964223377740033
770,g1pre,V1,Adrive,0.13130048022772878
771,g1pre,V1,Adrive,-0.10294403108625318
772,g1pre,V1,Motordrive,0.05605756448950968
773,g1pre,V1,Motordrive,0.017272480260039903
774,g1pre,V1,Motordrive,-0.01943372486893819
775,g1pre,V1,Motordrive,0.032418585854621276
776,g1pre,V1,Motordrive,0.012581044864783363
777,g1pre,V1,Motordrive,-0.04091888774120072
778,g1pre,V1,Motordrive,0.019828232427599905
779,g1pre,V1,Motordrive,-0.008953945440702098
780,g1pre,V1,Motordrive,0.02888997507458633
781,g1pre,V1,Motordrive,0.025995732207886573
782,g1pre,V1,Motordrive,0.04722825886105161
783,g1pre,V1,Motordrive,0.09801686551915931
784,g1pre,V1,Motordrive,-0.06009556095049488
785,g1pre,V1,Motordrive,0.1263292764934222
786,g1pre,V1,Motordrive,0.07140953151956426
787,g1pre,V1,Motordrive,0.05607958936069439
788,g1pre,V1,Motordrive,-0.01594295531785532
789,g1pre,V1,Motordrive,0.07465459290797954
790,g1pre,V1,Motordrive,-0.012940822421220284
791,g1pre,V1,Motordrive,0.03078912995099963
792,g1pre,V1,Motordrive,0.03803031606748156
793,g1pre,V1,Motordrive,0.10908369134271875
794,g1pre,V1,Motordrive,0.0032270842139027903
795,g1pre,V1,Motordrive,0.04804423359089454
796,g1pre,V1,Motordrive,0.08955583074175681
797,g1pre,V1,Motordrive,0.029357054606420924
798,g1pre,V1,Motordrive,0.0838824841598049
799,g1pre,V1,Motordrive,0.06264066988875164
800,g1pre,V1,Motordrive,0.026825832018846838
801,g1pre,V1,Motordrive,0.019736003525720133
802,g1pre,V1,Motordrive,0.023815265449917168
803,g1pre,V1,Motordrive,0.033770157872234856
804,g1pre,V1,Motordrive,0.00033001829342235354
805,g1pre,V1,Motordrive,0.07592681117693065
806,g1pre,V1,Motordrive,0.00625085770125254
807,g1pre,V1,Motordrive,0.05146195108471825
808,g1pre,V1,Motordrive,0.016519536450410852
809,g1pre,V1,Motordrive,0.05897453612117476
810,g1pre,V1,Motordrive,0.0057052588000847376
811,g1pre,V1,Motordrive,0.02509569501950779
812,g1pre,V1,Motordrive,0.04167560529132512
813,g1pre,V1,Motordrive,0.015461921723884187
814,g1pre,V1,Motordrive,0.031065584092022622
815,g1pre,V1,Motordrive,0.005230408509445172
816,g1pre,V1,Motordrive,0.03162940320200148
817,g1pre,V1,Motordrive,0.025891759026580842
818,g1pre,V1,Motordrive,0.07458287916975578
819,g1pre,V1,Motordrive,0.03611965465530596
820,g1pre,V1,Motordrive,0.036589754174575564
821,g1pre,V1,Motordrive,0.0531178633058674
822,g1pre,V1,Motordrive,0.010835962326371183
823,g1pre,V1,Motordrive,-0.020322687865214753
824,g1pre,V1,Motordrive,0.033541558991777055
825,g1pre,V1,Motordrive,0.03174872673909925
826,g1pre,V1,Motordrive,0.02016261767262359
827,g1pre,V1,Motordrive,0.005251928877750435
828,g1pre,V1,Motordrive,0.07333056961452322
829,g1pre,V1,Motordrive,0.0021161425053925933
830,g1pre,V1,Motordrive,0.027808809375398345
831,g1pre,V1,Motordrive,0.02250371677804863
832,g1pre,V1,Motordrive,0.07164975971803876
833,g1pre,V1,Motordrive,0.002955107538395621
834,g1pre,V1,Motordrive,0.036595891961900585
835,g1pre,V1,Motordrive,0.02922897190290557
836,g1pre,V1,Motordrive,0.06905874433857404
837,g1pre,V1,Motordrive,0.046470547974488054
838,g1pre,V1,Motordrive,0.03637895919158544
839,g1pre,V1,Motordrive,-0.049270141988326493
840,g1pre,V1,Motordrive,0.055747510310170716
841,g1pre,V1,Motordrive,0.020597197366217623
842,g1pre,V1,Motordrive,-0.003571359683792684
843,g1pre,V1,Motordrive,-0.004599521800572313
844,g1pre,V1,Motordrive,0.0380262202990858
845,g1pre,V1,Motordrive,-0.026241412870820335
846,g1pre,V1,Motordrive,-0.02504307810396362
847,g1pre,V1,Motordrive,0.0006143729199688582
848,g1pre,V1,Motordrive,-0.013661879825159255
849,g1pre,V1,Motordrive,0.0002617730629457531
850,g1pre,V1,Motordrive,0.06799860820544887
851,g1pre,V1,Motordrive,0.0013653394817023038
852,g1pre,V1,Motordrive,-0.0026176140651731216
853,g1pre,V1,Motordrive,0.005476085166605447
854,g1pre,V1,Motordrive,-0.005021331979802332
855,g1pre,V1,Motordrive,0.04664988516473404
856,g1pre,V1,Motordrive,0.048512727416799274
857,g1pre,V1,Motordrive,0.043337110211137335
858,g1pre,V1,Motordrive,-0.013683810792162604
859,g1pre,V1,Motordrive,-0.00565539719119627
860,g1pre,V1,Motordrive,0.07256077723354507
861,g1pre,V1,Motordrive,0.002296520585471776
862,g1pre,V1,Motordrive,-0.008150019809171917
863,g1pre,V1,Motordrive,0.008225203299095462
864,g1pre,V1,Motordrive,0.02395956320955433
865,g1pre,V1,Motordrive,0.012010588238249662
866,g1pre,V1,Motordrive,0.005686063479971175
867,g1pre,V1,Motordrive,-0.025036437786208263
868,g1pre,V1,Motordrive,-0.06032654201399074
869,g1pre,V1,Motordrive,0.01633819137544083
870,g1pre,V1,Motordrive,0.016216682156406256
871,g1pre,V1,Motordrive,-0.020598071621994715
872,g1pre,V1,Motordrive,-0.0011626348724628468
873,g1pre,V1,Motordrive,0.018211552797637535
874,g1pre,V1,Motordrive,0.06089434302818549
875,g1pre,V1,Motordrive,-0.013799852751340956
876,g1pre,V1,Motordrive,0.03548606542178112
877,g1pre,V1,Motordrive,0.005447566686984877
878,g1pre,V1,Motordrive,0.07200278034192424
879,g1pre,V1,Motordrive,0.01873978659121774
880,g1pre,V1,Motordrive,0.05969319237442115
881,g1pre,V1,Motordrive,-0.03462847103408231
882,g1pre,V1,Motordrive,0.05618664719678499
883,g1pre,V1,Motordrive,0.04703293838658002
884,g1pre,V1,Motordrive,0.057475799813845256
885,g1pre,V1,Motordrive,0.03704238566255158
886,g1pre,V1,Motordrive,0.01966291279228844
887,g1pre,V1,Motordrive,0.050003202607042475
888,g1pre,V1,Motordrive,0.019548675889710463
889,g1pre,V1,Motordrive,0.021725262350224647
890,g1pre,V1,Motordrive,0.011576993087738654
891,g1pre,V1,Motordrive,0.03493119269219477
892,g1pre,V1,Motordrive,0.01688402688651337
893,g1pre,V1,Motordrive,0.014183876067239108
894,g1pre,V1,Motordrive,-0.021811549948586157
895,g1pre,V1,Motordrive,0.061609677389515505
896,g1pre,V1,Motordrive,0.04199126846319336
897,g1pre,V1,Motordrive,0.09120161115309389
898,g1pre,V1,Motordrive,-0.017979733239927572
899,g1pre,V1,Motordrive,0.0029062906337301814
900,g1pre,V1,Motordrive,-0.007174791652175343
901,g1pre,V1,Motordrive,0.03464099815438646
902,g1pre,V1,Motordrive,0.04308776748662166
903,g1pre,V1,Motordrive,0.04845830683749164
904,g1pre,V1,Motordrive,0.03337499326038494
905,g1pre,V1,Motordrive,0.06848457004988075
906,g1pre,V1,Motordrive,0.022644753371761518
907,g1pre,V1,Motordrive,0.057060332556446526
908,g1pre,V1,Motordrive,0.05429399043301632
909,g1pre,V1,Motordrive,-0.016493311591132268
910,g1pre,V1,Motordrive,0.035695565500302034
911,g1pre,V1,Motordrive,0.00172262324374569
912,g1pre,V1,Motordrive,0.08263030755652102
913,g1pre,V1,Motordrive,-0.0025981415077826076
914,g1pre,V1,Motordrive,-0.017214753516153484
915,g1pre,V1,Motordrive,0.046527695006585046
916,g1pre,V1,Motordrive,0.03430938597728514
917,g1pre,V1,Motordrive,-0.0013482007742369763
918,g1pre,V1,Motordrive,-0.0412554474056947
919,g1pre,V1,Motordrive,0.021245252692521442
920,g1pre,V1,Motordrive,0.011960770064611584
921,g1pre,V1,Motordrive,0.03267901677217656
922,g1pre,V1,Motordrive,-0.0015944894157491442
923,g1pre,V1,Motordrive,-0.013740526486804518
924,g1pre,V1,Motordrive,0.01144278990958775
925,g1pre,V1,Motordrive,0.03104508850298238
926,g1pre,V1,Motordrive,0.007273896500846331
927,g1pre,V1,Motordrive,0.026864710724181545
928,g1pre,V1,Motordrive,0.050683058090701984
929,g1pre,V1,Motordrive,0.03671785321784767
930,g1pre,V1,Motordrive,-0.016488703317038913
931,g1pre,V1,Motordrive,0.0923475072045689
932,g1pre,V1,Motordrive,0.028247915226464675
933,g1pre,V1,Motordrive,0.008579767786055565
934,g1pre,V1,Motordrive,0.06247360391216071
935,g1pre,V1,Motordrive,0.0030221315328674285
936,g1pre,V1,Motordrive,-0.024052943104867757
937,g1pre,V1,Motordrive,0.019797798297612936
938,g1pre,V1,Motordrive,0.05788771487465346
939,g1pre,V1,Motordrive,0.03406862712582977
940,g1pre,V1,Motordrive,-0.011375321866247519
941,g1pre,V1,Motordrive,0.025289150175972885
942,g1pre,V1,Motordrive,0.014004565344849179
943,g1pre,V1,Motordrive,-0.007285233587509836
944,g1pre,V1,Motordrive,0.010106607181731791
945,g1pre,V1,Motordrive,0.014572309158467493
946,g1pre,V1,Motordrive,0.0889522700316395
947,g1pre,V1,Motordrive,0.020267428584016128
948,g1pre,V1,Motordrive,0.0207264867249056
949,g1pre,V1,Motordrive,0.11420634982963696
950,g1pre,V1,Motordrive,0.04307068646542263
951,g1pre,V1,Motordrive,-0.010634494144844584
952,g1pre,V1,Motordrive,0.03902560037730122
953,g1pre,V1,Motordrive,0.03467426504330501
954,g1pre,V1,Motordrive,0.01884505520302615
955,g1pre,V1,Motordrive,0.017373691780121
956,g1pre,V1,Motordrive,0.03161179458903407
957,g1pre,V1,Motordrive,0.011569331036668101
958,g1pre,V1,Motordrive,0.045442211775013924
959,g1pre,V1,Motordrive,-0.02916157003334882
960,g1pre,V1,Motordrive,0.032493973584593536
961,g1pre,V1,Motordrive,0.024037644726688758
962,g1pre,V1,Motordrive,0.013503805390242114
963,g1pre,V1,Motordrive,0.020093963124048233
964,g1pre,V1,Motordrive,0.033061482802311346
965,g1pre,V1,Motordrive,0.009684867905023159
966,g1pre,V1,Motordrive,0.02715434829463618
967,g1pre,V1,Motordrive,0.007045048359292764
968,g1pre,V1,Motordrive,-0.0117214252208109
969,g1pre,V1,Motordrive,0.09034492588405862
970,g1pre,V1,Motordrive,0.06609229922728228
971,g1pre,V1,Motordrive,0.004233433352626206
972,g1pre,V1,Motordrive,-0.05008758704722546
973,g1pre,V1,Motordrive,0.026383140320631635
974,g1pre,V1,Motordrive,0.04041420876926296
975,g1pre,V1,Motordrive,0.02309952864930734
976,g1pre,V1,Motordrive,-0.03816817322151792
977,g1pre,V1,Motordrive,-0.013161834154171973
978,g1pre,V1,Motordrive,0.02980205626797123
979,g1pre,V1,Motordrive,0.04512832369741607
980,g1pre,V1,Motordrive,0.0117813074629441
981,g1pre,V1,Motordrive,-0.10178607961457856
982,g1pre,V1,Motordrive,0.2251344554311288
983,g1pre,V1,Motordrive,0.008271836857875121
984,g1pre,V1,Motordrive,0.004201821560944282
985,g1pre,V1,Motordrive,0.15047330301467182
986,g1pre,V1,Motordrive,0.18857425818871293
987,g1pre,V1,Motordrive,0.06945171353090987
988,g1pre,V1,Motordrive,-0.019583168799918154
989,g1pre,V1,Motordrive,0.11022800373028259
990,g1pre,V1,Motordrive,0.056708224904797495
991,g1pre,V1,Motordrive,0.03709043269667588
992,g1pre,V1,Motordrive,0.18924640797749406
993,g1pre,V1,Motordrive,0.08036349741678521
994,g1pre,V1,Motordrive,0.038961875458254636
995,g1pre,V1,Motordrive,0.02557369479065503
996,g1pre,V1,Motordrive,-0.030008131942967323
997,g1pre,V1,Motordrive,0.00209005727569918
998,g1pre,V1,Motordrive,0.07606227462995808
999,g1pre,V1,Motordrive,0.14332119318562841
1000,g1pre,V1,Motordrive,0.08132954441956718
1001,g1pre,V1,Motordrive,0.05839114324268297
1002,g1pre,V1,Motordrive,0.07530182245620477
1003,g1pre,V1,Motordrive,0.2249247248963961
1004,g1pre,V1,Motordrive,-0.0022525575233697773
1005,g1pre,V1,Motordrive,0.1746380486017281
1006,g1pre,V1,Motordrive,-0.017033969291048327
1007,g1pre,V1,Motordrive,0.2171087870358996
1008,g1pre,V1,Motordrive,-0.028693918740341662
1009,g1pre,V1,Motordrive,-0.030247288485848633
1010,g1pre,V1,Motordrive,-0.026850142912090272
1011,g1pre,V1,Motordrive,-0.015930846239790596
1012,g1pre,V1,Motordrive,0.34060849611420185
1013,g1pre,V1,Motordrive,0.3205386927914674
1014,g1pre,V1,Motordrive,0.10816411267887002
1015,g1pre,V1,Motordrive,0.03180165962992755
1016,g1pre,V1,Motordrive,0.03487966415782555
1017,g1pre,V1,Motordrive,0.04939222177798786
1018,g1pre,V1,Motordrive,0.08662213697825648
1019,g1pre,V1,Motordrive,0.19087565702669637
1020,g1pre,V1,Motordrive,0.022284156888474134
1021,g1pre,V1,Motordrive,0.18523480045160595
1022,g1pre,V1,Motordrive,0.1441344834736653
1023,g1pre,V1,Motordrive,0.014889945077097962
1024,g1pre,V1,Motordrive,0.13120841987296677
1025,g1pre,V1,Motordrive,0.17140725576524288
1026,g1pre,V1,Motordrive,0.08927016069345844
1027,g1pre,V1,Motordrive,-0.02105124577218197
1028,g1pre,V1,Motordrive,-0.031127649285087097
1029,g1pre,V1,Motordrive,-0.006536942412493342
1030,g1pre,V1,Motordrive,0.1241822264245298
1031,g1pre,V1,Motordrive,-0.01584363486738821
1032,g1pre,V1,Motordrive,0.12316052721917045
1033,g1pre,V1,Motordrive,0.025271971644536834
1034,g1pre,V1,Motordrive,0.055149595536756586
1035,g1pre,V1,Motordrive,0.026217946690933303
1036,g1pre,V1,Motordrive,0.025134329796422064
1037,g1pre,V1,Motordrive,-0.02506869930519394
1038,g1pre,V1,Motordrive,0.006593841504629125
1039,g1pre,V1,Motordrive,0.060965525838319365
1040,g1pre,V1,Motordrive,-0.015502046025639997
1041,g1pre,V1,Motordrive,0.05481846787623879
1042,g1pre,V1,Motordrive,0.10757844301113816
1043,g1pre,V1,Motordrive,0.06163176410100752
1044,g1pre,V1,Motordrive,0.14211496300046028
1045,g1pre,V1,Motordrive,0.02649379270068354
1046,g1pre,V1,Motordrive,0.07056524021360605
1047,g1pre,V1,Motordrive,0.09911822567009827
1048,g1pre,V1,Motordrive,0.23730929734248624
1049,g1pre,V1,Motordrive,0.07047586666119736
1050,g1pre,V1,Motordrive,0.15100889456605185
1051,g1pre,V1,Motordrive,0.0016113137674651982
1052,g1pre,V1,Motordrive,0.21593856054891836
1053,g1pre,V1,Motordrive,0.06710973961456673
1054,g1pre,V1,Motordrive,0.0017162710709676537
1055,g1pre,V1,Motordrive,-0.026296153541475235
1056,g1pre,V1,Motordrive,0.014666036148297727
1057,g1pre,V1,Motordrive,0.05131994025294052
1058,g1pre,V1,Motordrive,0.10600658527416176
1059,g1pre,V1,Motordrive,0.0901794333935049
1060,g1pre,V1,Motordrive,0.03920289503531127
1061,g1pre,V1,Motordrive,0.07301259665797247
1062,g1pre,V1,Motordrive,0.03666698480536808
1063,g1pre,V1,Motordrive,0.08035876030924248
1064,g1pre,V1,Motordrive,0.17757325303693247
1065,g1pre,V1,Motordrive,0.09659917471102883
1066,g1pre,V1,Motordrive,0.04351086279892301
1067,g1pre,V1,Motordrive,0.10086725910097734
1068,g1pre,V1,Motordrive,0.06915078424875774
1069,g1pre,V1,Motordrive,0.06943843248368849
1070,g1pre,V1,Motordrive,0.022421113540802513
1071,g1pre,V1,Motordrive,0.06523521229762305
1072,g1pre,V1,Motordrive,-0.06790088900121241
1073,g1pre,V1,Motordrive,0.13471233383240727
1074,g1pre,V1,Motordrive,0.15696821809928385
1075,g1pre,V1,Motordrive,0.04203372637374866
1076,g1pre,V1,Motordrive,-0.024673486681160227
1077,g1pre,V1,Motordrive,0.11344639810497428
1078,g1pre,V1,Motordrive,-0.060569027113988975
1079,g1pre,V1,Motordrive,-0.04962097097101349
1080,g1pre,V1,Motordrive,-0.010298552575315058
1081,g1pre,V1,Motordrive,0.05984205252602074
