session_id,group_id,trial_type,EV_AV_a_full,EV_AV_a_eval,EV_AV_t_full,EV_AV_t_eval,EV_V_a_full,EV_V_a_eval,EV_V_t_full,EV_V_t_eval,EV_A_a_full,EV_A_a_eval,EV_A_t_full,EV_A_t_eval,EV_Motor_a_full,EV_Motor_a_eval,EV_Motor_t_full,EV_Motor_t_eval,EV_Model_a_full,EV_Model_a_eval,EV_Model_t_full,EV_Model_t_eval
1,g2pre,A,0.5752690021079189,0.5897684750675727,0.08405041003620173,0.0745146649547348,0.0,0.0,0.0,0.0,0.5752690021079189,0.5897684750675727,0.08405041003620173,0.0745146649547348,0.7428478704891314,0.7541980376012244,0.47035010712587955,0.4473251041486014,0.9396825747344881,0.9341858007513593,0.49856054897457946,0.4697199750915534
1,g2pre,AV+,0.9635626671866735,0.9745784409121268,0.5127749425767669,0.4526326368916094,0.8818168049551347,0.9201697961930888,0.4708690888297059,0.4284874468737334,0.29094513294949476,0.33935932744566044,0.14512887889076298,0.14336685286027462,0.3369349691212882,0.31281823637311335,0.35070740501945774,0.28498993517579996,0.9921657369981896,0.9603487830810442,0.7048704162926054,0.5975278450158246
1,g2pre,AV-,0.9557805662007679,0.9393320904594556,0.5525902550239177,0.6159165871329586,0.8674959821252113,0.8403265800728882,0.5050605563492907,0.5541531160358416,0.2861129206930121,0.2854892113085027,0.16084815412578335,0.18436318227740045,0.3639718360373613,0.3955098086653005,0.30425021105208927,0.33860534890385874,0.9933259803643377,0.993610360738497,0.6886024881532555,0.7470191887426949
2,g2pre,V,0.9729243446436795,0.8922485419170659,0.25915981972270696,0.26953476408897914,0.9729243446436795,0.8922485419170659,0.25915981972270696,0.26953476408897914,0.0,0.0,0.0,0.0,-0.02573440615585665,-0.1281310472795838,0.11530670152764089,0.005318127785823634,0.9759702919288307,0.9157304641343786,0.3820316019552561,0.32486679261824225
2,g2pre,A,0.3909333917842247,0.5393031949319338,0.013417026369816565,0.03802308613499272,0.0,0.0,0.0,0.0,0.3909333917842247,0.5393031949319338,0.013417026369816565,0.03802308613499272,0.4994812473477489,0.2592840753816721,0.16254594217018037,0.19159118000678454,0.6592761703433401,0.6960287046456093,0.17259251391801156,0.22456850167195497
2,g2pre,AV+,0.9742883318097502,0.9428447609411321,0.3672476171604344,0.36550918994241177,0.9451865209947031,0.9138186076201508,0.3562302266455354,0.35434561544285104,0.09563823229986601,0.09082137324307149,0.0351283031121169,0.035308572336122834,0.23559526541608034,0.22907513918958988,0.29053847614012196,0.22933568851412955,0.995689346780405,0.9575513296860678,0.5781269830337745,0.5083264651120183
2,g2pre,AV-,0.9709729657451608,0.9337813563002494,0.3331336449625102,0.3303885643787734,0.9458994877400677,0.9093794103539624,0.32425424126284796,0.32277088331786274,0.09035477069963671,0.09245472671631827,0.031736221483517735,0.030004180711778572,0.21560465523894168,0.16627894968574386,0.2739593968287315,0.263242399351743,0.995054243358051,0.9440399734510668,0.5396808142469578,0.5347526161858815
3,g2pre,V,0.7615433339607635,0.8132451962436208,0.08537495298505215,0.09819753397576714,0.7615433339607635,0.8132451962436208,0.08537495298505215,0.09819753397576714,0.0,0.0,0.0,0.0,-0.2948481907724101,-0.09311279149925178,0.02002595504359006,0.05801720344882433,0.5976783488818997,0.6504978145990914,0.11959233921175294,0.14336818431198994
3,g2pre,A,0.15842056437348018,0.12952826616530078,0.01864368002565797,0.023084805723792567,0.0,0.0,0.0,0.0,0.15842056437348018,0.12952826616530078,0.01864368002565797,0.023084805723792567,0.3714583240922854,0.32271577675216656,0.06495357117794265,0.022146243324297266,0.538376126474408,0.44753145978873365,0.0817440154860567,0.03928619234875774
3,g2pre,AV+,0.8266862179390004,0.7932804247152974,0.16831998118142766,0.16632885683542387,0.6635400217832466,0.7582872837686105,0.13920918988813402,0.16145040174772107,-0.11713154235283252,-0.19068907215772724,-0.02465209871920293,-0.038251049031125195,0.05888389131122074,0.18077653759207712,0.09959877367928016,0.17415873248696323,0.9325592730901489,0.8839444733595585,0.2795017434030408,0.32725518957936683
3,g2pre,AV-,0.8295825063309263,0.8144519890795953,0.16138457315851729,0.1527529517125077,0.6949430845824072,0.7596056180258391,0.1405721644271829,0.14714909951416977,-0.17145019244111936,-0.2257134373592693,-0.02156096258900786,-0.03805547280177657,-0.009803066537821481,0.06702377446177854,0.05691911802729965,0.08904194596374526,0.9394969641581494,0.8703938599121627,0.2454107260092908,0.24531487905725824
