group,area,task,analysis,signal_source,scoring,time_index,time_s,stimulus_offset_s,mean_score,std_score,sem_score,n_sessions,mean_neurons,min_neurons,max_neurons
g1pre,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,22,0.4528692501779129,1.0351297146923724,0.5087301587301587,0.04310566294053047,0.016292409177030977,7,93.14285714285714,44,169
g1pre,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,23,0.5175648573461862,1.0351297146923724,0.5067460317460317,0.016343875948231168,0.006177404459701378,7,93.14285714285714,44,169
g1pre,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,24,0.5822604645144595,1.0351297146923724,0.49484126984126986,0.02861823767000445,0.010816677119396045,7,93.14285714285714,44,169
g1pre,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,25,0.6469560716827327,1.0351297146923724,0.5075396825396825,0.03242252104115771,0.012254561078951755,7,93.14285714285714,44,169
g1pre,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,26,0.711651678851006,1.0351297146923724,0.5027777777777779,0.03875638803047472,0.0146485377776795,7,93.14285714285714,44,169
g1pre,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,27,0.7763472860192793,1.0351297146923724,0.49404761904761907,0.0439037882418712,0.016594072185947554,7,93.14285714285714,44,169
g1pre,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,28,0.8410428931875525,1.0351297146923724,0.5015873015873016,0.022672358969857608,0.008569346209918257,7,93.14285714285714,44,169
g1pre,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,29,0.9057385003558258,1.0351297146923724,0.49523809523809526,0.030119544300231647,0.011384117688715127,7,93.14285714285714,44,169
g1pre,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,30,0.9704341075240991,1.0351297146923724,0.4912698412698413,0.016699702708333968,0.006311894333566213,7,93.14285714285714,44,169
g1pre,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,31,1.0351297146923724,1.0351297146923724,0.48055555555555557,0.03432176480157524,0.012972407745974029,7,93.14285714285714,44,169
g1pre,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,32,1.0998253218606455,1.0351297146923724,0.4757936507936508,0.057258939265483706,0.0216418448045459,7,93.14285714285714,44,169
g1pre,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,33,1.164520929028919,1.0351297146923724,0.4896825396825397,0.04478211671705794,0.016926049145200506,7,93.14285714285714,44,169
g1pre,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,34,1.229216536197192,1.0351297146923724,0.49007936507936506,0.045780192056334504,0.017303286164833682,7,93.14285714285714,44,169
g1pre,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,35,1.2939121433654655,1.0351297146923724,0.501984126984127,0.042724662964110365,0.016148404721726822,7,93.14285714285714,44,169
g1pre,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,36,1.3586077505337386,1.0351297146923724,0.503968253968254,0.06798195458593355,0.02569476363920959,7,93.14285714285714,44,169
g1pre,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,37,1.423303357702012,1.0351297146923724,0.4976190476190476,0.036796507323456296,0.01390777249909033,7,93.14285714285714,44,169
g1pre,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,38,1.4879989648702852,1.0351297146923724,0.49563492063492065,0.03531374452838597,0.013347340840653886,7,93.14285714285714,44,169
g1pre,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,39,1.5526945720385585,1.0351297146923724,0.5007936507936508,0.040689602344789105,0.01537922410720323,7,93.14285714285714,44,169
g1pre,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,40,1.6173901792068317,1.0351297146923724,0.5158730158730159,0.022833845048913972,0.008630382210687121,7,93.14285714285714,44,169
g1pre,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,41,1.682085786375105,1.0351297146923724,0.5079365079365079,0.03738592289940915,0.01413055064663878,7,93.14285714285714,44,169
g1pre,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,42,1.7467813935433782,1.0351297146923724,0.49166666666666664,0.047439586879442594,0.017930478454663973,7,93.14285714285714,44,169
g1pre,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,43,1.8114770007116516,1.0351297146923724,0.5103174603174603,0.04597241204263951,0.017375938490659295,7,93.14285714285714,44,169
g1pre,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,44,1.8761726078799248,1.0351297146923724,0.49722222222222223,0.03251305530755456,0.012288779815239716,7,93.14285714285714,44,169
g1pre,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,45,1.9408682150481982,1.0351297146923724,0.5134920634920636,0.04693344631820614,0.01773917530416764,7,93.14285714285714,44,169
g1pre,A/RL/AL,congruency,time_resolved_trial_response,glm_clean,balanced_accuracy,46,2.0055638222164713,1.0351297146923724,0.49007936507936506,0.042759049016327697,0.01616140142783201,7,93.14285714285714,44,169
g1pre,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,0,-0.9704341075240991,1.0351297146923724,0.3374338624338624,0.013585757259480986,0.005134933583011014,7,93.14285714285714,44,169
g1pre,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,1,-0.9057385003558258,1.0351297146923724,0.3304232804232804,0.02742798574423137,0.010366804177523005,7,93.14285714285714,44,169
g1pre,A/RL/AL,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,2,-0.8410428931875525,1.0351297146923724,0.3394179894179894,0.01369052944123105,0.005174533745472204,7,93.14285714285714,44,169
