group,area,task,analysis,signal_source,scoring,time_index,time_s,stimulus_offset_s,mean_score,std_score,sem_score,n_sessions,mean_neurons,min_neurons,max_neurons,group_base,condition
g1post,V1,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,38,1.4879989648702852,1.0351297146923724,0.7453703703703703,0.0486899713072259,0.0198775975489095,6,246.16666666666663,59,392,g1,post
g1post,V1,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,39,1.5526945720385583,1.0351297146923724,0.7404320987654321,0.0584072625783999,0.0238446650983057,6,246.16666666666663,59,392,g1,post
g1post,V1,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,40,1.6173901792068317,1.0351297146923724,0.7405864197530865,0.0394119004446892,0.0160898409804763,6,246.16666666666663,59,392,g1,post
g1post,V1,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,41,1.682085786375105,1.0351297146923724,0.7314814814814815,0.0505660686396326,0.0206435110776083,6,246.16666666666663,59,392,g1,post
g1post,V1,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,42,1.7467813935433782,1.0351297146923724,0.7182098765432099,0.0603535157870318,0.0246392196435395,6,246.16666666666663,59,392,g1,post
g1post,V1,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,43,1.8114770007116516,1.0351297146923724,0.7095679012345678,0.0561042859394655,0.0229044788224825,6,246.16666666666663,59,392,g1,post
g1post,V1,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,44,1.8761726078799248,1.0351297146923724,0.7046296296296296,0.0575416590307013,0.0234912839297383,6,246.16666666666663,59,392,g1,post
g1post,V1,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,45,1.9408682150481984,1.0351297146923724,0.6979938271604939,0.0570491108753585,0.0232902019873484,6,246.16666666666663,59,392,g1,post
g1post,V1,modality,time_resolved_trial_response,glm_clean,balanced_accuracy,46,2.0055638222164713,1.0351297146923724,0.6739197530864197,0.056708459130815,0.023151131494995,6,246.16666666666663,59,392,g1,post
g1post,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,0,-0.9704341075240992,1.0351297146923724,0.1358796296296296,0.0196500374349113,0.0080220941903534,6,246.16666666666663,59,392,g1,post
g1post,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,1,-0.9057385003558258,1.0351297146923724,0.1236111111111111,0.0092962225170452,0.0037951669503554,6,246.16666666666663,59,392,g1,post
g1post,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,2,-0.8410428931875525,1.0351297146923724,0.130324074074074,0.0105561646997725,0.0043095361925371,6,246.16666666666663,59,392,g1,post
g1post,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,3,-0.7763472860192793,1.0351297146923724,0.1263888888888888,0.0082402205412174,0.0033640559489972,6,246.16666666666663,59,392,g1,post
g1post,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,4,-0.711651678851006,1.0351297146923724,0.1210648148148148,0.0078771757070247,0.0032158435160763,6,246.16666666666663,59,392,g1,post
g1post,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,5,-0.6469560716827327,1.0351297146923724,0.1215277777777777,0.011678235005321,0.0047676194765575,6,246.16666666666663,59,392,g1,post
g1post,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,6,-0.5822604645144595,1.0351297146923724,0.1217592592592592,0.0159248492314768,0.0065012924746451,6,246.16666666666663,59,392,g1,post
g1post,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,7,-0.5175648573461862,1.0351297146923724,0.1236111111111111,0.0123290783450956,0.0050333251573803,6,246.16666666666663,59,392,g1,post
g1post,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,8,-0.4528692501779129,1.0351297146923724,0.1263888888888888,0.0213906925646427,0.0087327136713534,6,246.16666666666663,59,392,g1,post
g1post,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,9,-0.3881736430096396,1.0351297146923724,0.1229166666666666,0.0089903068514901,0.0036702774028664,6,246.16666666666663,59,392,g1,post
g1post,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,10,-0.3234780358413663,1.0351297146923724,0.1229166666666666,0.0139650688558326,0.0057012154866038,6,246.16666666666663,59,392,g1,post
g1post,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,11,-0.2587824286730931,1.0351297146923724,0.1317129629629629,0.0163963416827087,0.0066937784618272,6,246.16666666666663,59,392,g1,post
g1post,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,12,-0.1940868215048198,1.0351297146923724,0.1219907407407407,0.0134203372787309,0.0054788297514903,6,246.16666666666663,59,392,g1,post
g1post,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,13,-0.1293912143365465,1.0351297146923724,0.1270833333333333,0.019339997255097,0.0078955208169691,6,246.16666666666663,59,392,g1,post
g1post,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,14,-0.0646956071682732,1.0351297146923724,0.1324074074074074,0.0103065163772921,0.0042076176916673,6,246.16666666666663,59,392,g1,post
g1post,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,15,0.0,1.0351297146923724,0.1284722222222222,0.0167992412380095,0.0068582615165074,6,246.16666666666663,59,392,g1,post
g1post,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,16,0.0646956071682732,1.0351297146923724,0.1354166666666666,0.0164276847778527,0.0067065742268375,6,246.16666666666663,59,392,g1,post
g1post,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,17,0.1293912143365465,1.0351297146923724,0.1293981481481481,0.0156499286736301,0.0063890566268909,6,246.16666666666663,59,392,g1,post
g1post,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,18,0.1940868215048198,1.0351297146923724,0.1766203703703703,0.0161831880707012,0.0066067588641189,6,246.16666666666663,59,392,g1,post
g1post,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,19,0.2587824286730931,1.0351297146923724,0.2824074074074074,0.0522389650071723,0.0213264681597796,6,246.16666666666663,59,392,g1,post
g1post,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,20,0.3234780358413663,1.0351297146923724,0.3541666666666667,0.1058293233419374,0.0432046403352933,6,246.16666666666663,59,392,g1,post
g1post,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,21,0.3881736430096396,1.0351297146923724,0.3874999999999999,0.1203262027229663,0.0491229665596592,6,246.16666666666663,59,392,g1,post
g1post,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,22,0.4528692501779129,1.0351297146923724,0.4402777777777777,0.1079694744240584,0.0440783533559036,6,246.16666666666663,59,392,g1,post
g1post,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,23,0.5175648573461862,1.0351297146923724,0.4576388888888889,0.1109469273076651,0.0452938934055727,6,246.16666666666663,59,392,g1,post
g1post,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,24,0.5822604645144595,1.0351297146923724,0.4664351851851852,0.0867067956716072,0.0353979011045331,6,246.16666666666663,59,392,g1,post
g1post,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,25,0.6469560716827327,1.0351297146923724,0.4729166666666666,0.0707584026332553,0.0288869969109801,6,246.16666666666663,59,392,g1,post
g1post,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,26,0.711651678851006,1.0351297146923724,0.4798611111111111,0.0913409617657724,0.0372897914902016,6,246.16666666666663,59,392,g1,post
g1post,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,27,0.7763472860192793,1.0351297146923724,0.4787037037037038,0.0910614137269944,0.037175666481268,6,246.16666666666663,59,392,g1,post
g1post,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,28,0.8410428931875525,1.0351297146923724,0.4731481481481481,0.085588317440551,0.0349412842787833,6,246.16666666666663,59,392,g1,post
g1post,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,29,0.9057385003558258,1.0351297146923724,0.4837962962962963,0.0846500907269584,0.0345582548268917,6,246.16666666666663,59,392,g1,post
g1post,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,30,0.9704341075240992,1.0351297146923724,0.4814814814814814,0.0569997473101033,0.0232700493962218,6,246.16666666666663,59,392,g1,post
g1post,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,31,1.0351297146923724,1.0351297146923724,0.4817129629629629,0.0798987431464262,0.0326185252997398,6,246.16666666666663,59,392,g1,post
g1post,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,32,1.0998253218606455,1.0351297146923724,0.4756944444444444,0.0632013122031301,0.0258018276620007,6,246.16666666666663,59,392,g1,post
g1post,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,33,1.164520929028919,1.0351297146923724,0.4905092592592592,0.088119135242493,0.0359744863199017,6,246.16666666666663,59,392,g1,post
g1post,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,34,1.229216536197192,1.0351297146923724,0.475,0.0726960949585479,0.0296780564902258,6,246.16666666666663,59,392,g1,post
g1post,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,35,1.2939121433654657,1.0351297146923724,0.468287037037037,0.0553357921884139,0.0225907425623835,6,246.16666666666663,59,392,g1,post
g1post,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,36,1.3586077505337386,1.0351297146923724,0.44375,0.057391537531651,0.0234299970843891,6,246.16666666666663,59,392,g1,post
g1post,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,37,1.423303357702012,1.0351297146923724,0.4372685185185185,0.0561524645927085,0.0229241476753058,6,246.16666666666663,59,392,g1,post
g1post,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,38,1.4879989648702852,1.0351297146923724,0.4298611111111111,0.0564562405652858,0.0230481636967945,6,246.16666666666663,59,392,g1,post
g1post,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,39,1.5526945720385583,1.0351297146923724,0.4280092592592592,0.0698897757995893,0.028532381491085,6,246.16666666666663,59,392,g1,post
g1post,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,40,1.6173901792068317,1.0351297146923724,0.4122685185185185,0.0505175121410566,0.0206236879700738,6,246.16666666666663,59,392,g1,post
g1post,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,41,1.682085786375105,1.0351297146923724,0.4069444444444444,0.0444791531138846,0.0181585382200238,6,246.16666666666663,59,392,g1,post
g1post,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,42,1.7467813935433782,1.0351297146923724,0.3960648148148148,0.0707074953390327,0.0288662140951416,6,246.16666666666663,59,392,g1,post
g1post,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,43,1.8114770007116516,1.0351297146923724,0.3918981481481481,0.0464264374537849,0.0189535137228351,6,246.16666666666663,59,392,g1,post
g1post,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,44,1.8761726078799248,1.0351297146923724,0.3803240740740741,0.0445694134263479,0.0181953868382836,6,246.16666666666663,59,392,g1,post
g1post,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,45,1.9408682150481984,1.0351297146923724,0.3560185185185185,0.0516447583977197,0.0210838843272883,6,246.16666666666663,59,392,g1,post
g1post,V1,trial_type,time_resolved_trial_response,glm_clean,balanced_accuracy,46,2.0055638222164713,1.0351297146923724,0.3590277777777778,0.0618437771952666,0.0252476163157956,6,246.16666666666663,59,392,g1,post
g1post,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,0,-0.9704341075240992,1.0351297146923724,0.5256172839506172,0.041049614777029,0.0167584350569222,6,246.16666666666663,59,392,g1,post
g1post,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,1,-0.9057385003558258,1.0351297146923724,0.5179012345679013,0.0226703781355813,0.0092551431180204,6,246.16666666666663,59,392,g1,post
g1post,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,2,-0.8410428931875525,1.0351297146923724,0.5067901234567901,0.0162147228846465,0.0066196328980022,6,246.16666666666663,59,392,g1,post
g1post,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,3,-0.7763472860192793,1.0351297146923724,0.4978395061728395,0.02278354840081,0.0093013446853313,6,246.16666666666663,59,392,g1,post
g1post,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,4,-0.711651678851006,1.0351297146923724,0.5003086419753086,0.0190809648346589,0.0077897712741505,6,246.16666666666663,59,392,g1,post
g1post,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,5,-0.6469560716827327,1.0351297146923724,0.5021604938271605,0.0423813872407875,0.0173021288885385,6,246.16666666666663,59,392,g1,post
g1post,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,6,-0.5822604645144595,1.0351297146923724,0.4932098765432098,0.021168429875904,0.0086419753086419,6,246.16666666666663,59,392,g1,post
g1post,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,7,-0.5175648573461862,1.0351297146923724,0.5095679012345679,0.0322969900253956,0.0131851909649961,6,246.16666666666663,59,392,g1,post
g1post,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,8,-0.4528692501779129,1.0351297146923724,0.4904320987654321,0.0190449856106275,0.0077750828174475,6,246.16666666666663,59,392,g1,post
g1post,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,9,-0.3881736430096396,1.0351297146923724,0.4867283950617284,0.0268975770747478,0.0109808898583857,6,246.16666666666663,59,392,g1,post
g1post,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,10,-0.3234780358413663,1.0351297146923724,0.5104938271604939,0.0183199227669624,0.0074790771510424,6,246.16666666666663,59,392,g1,post
g1post,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,11,-0.2587824286730931,1.0351297146923724,0.5058641975308642,0.0155121381149741,0.0063328038668775,6,246.16666666666663,59,392,g1,post
g1post,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,12,-0.1940868215048198,1.0351297146923724,0.5055555555555555,0.0101430103241697,0.0041408666249996,6,246.16666666666663,59,392,g1,post
g1post,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,13,-0.1293912143365465,1.0351297146923724,0.4966049382716049,0.0186446323018636,0.0076116392635631,6,246.16666666666663,59,392,g1,post
g1post,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,14,-0.0646956071682732,1.0351297146923724,0.5132716049382716,0.0132205449017374,0.005397264855135,6,246.16666666666663,59,392,g1,post
g1post,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,15,0.0,1.0351297146923724,0.5169753086419754,0.0238426675055757,0.0097337282492495,6,246.16666666666663,59,392,g1,post
g1post,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,16,0.0646956071682732,1.0351297146923724,0.5064814814814814,0.0264432513477093,0.0107954121570085,6,246.16666666666663,59,392,g1,post
g1post,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,17,0.1293912143365465,1.0351297146923724,0.4845679012345679,0.0193043157668048,0.0078809539103726,6,246.16666666666663,59,392,g1,post
g1post,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,18,0.1940868215048198,1.0351297146923724,0.5191358024691358,0.0299900913372721,0.0122434035192964,6,246.16666666666663,59,392,g1,post
g1post,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,19,0.2587824286730931,1.0351297146923724,0.6537037037037038,0.11628096148013,0.0474715037377574,6,246.16666666666663,59,392,g1,post
g1post,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,20,0.3234780358413663,1.0351297146923724,0.7583333333333333,0.1491344483218711,0.0608838835766752,6,246.16666666666663,59,392,g1,post
g1post,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,21,0.3881736430096396,1.0351297146923724,0.8191358024691358,0.1712323871437589,0.0699053293234859,6,246.16666666666663,59,392,g1,post
g1post,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,22,0.4528692501779129,1.0351297146923724,0.8975308641975309,0.1406318617184844,0.0574127171313216,6,246.16666666666663,59,392,g1,post
g1post,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,23,0.5175648573461862,1.0351297146923724,0.9250000000000002,0.1060886473539637,0.0433105089198793,6,246.16666666666663,59,392,g1,post
g1post,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,24,0.5822604645144595,1.0351297146923724,0.9419753086419752,0.0924418526069082,0.0377392282940826,6,246.16666666666663,59,392,g1,post
g1post,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,25,0.6469560716827327,1.0351297146923724,0.94320987654321,0.0961014172422874,0.0392332393003182,6,246.16666666666663,59,392,g1,post
g1post,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,26,0.711651678851006,1.0351297146923724,0.9330246913580248,0.1026361497766228,0.0419010326860992,6,246.16666666666663,59,392,g1,post
g1post,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,27,0.7763472860192793,1.0351297146923724,0.9166666666666664,0.0991597068484829,0.0404817808037909,6,246.16666666666663,59,392,g1,post
g1post,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,28,0.8410428931875525,1.0351297146923724,0.9151234567901234,0.1177254523101432,0.048061214649701,6,246.16666666666663,59,392,g1,post
g1post,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,29,0.9057385003558258,1.0351297146923724,0.9348765432098766,0.0687774553400633,0.0280782785650355,6,246.16666666666663,59,392,g1,post
g1post,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,30,0.9704341075240992,1.0351297146923724,0.9438271604938272,0.0609444041174638,0.0248804487942934,6,246.16666666666663,59,392,g1,post
g1post,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,31,1.0351297146923724,1.0351297146923724,0.9382716049382716,0.0487380764028441,0.0198972363719582,6,246.16666666666663,59,392,g1,post
g1post,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,32,1.0998253218606455,1.0351297146923724,0.9401234567901234,0.0555267414989447,0.022668697291973,6,246.16666666666663,59,392,g1,post
g1post,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,33,1.164520929028919,1.0351297146923724,0.9373456790123456,0.0596562704080136,0.0243545704095215,6,246.16666666666663,59,392,g1,post
g1post,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,34,1.229216536197192,1.0351297146923724,0.9311728395061728,0.0734269573199867,0.0299764297998476,6,246.16666666666663,59,392,g1,post
g1post,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,35,1.2939121433654657,1.0351297146923724,0.9320987654320988,0.0640822802138222,0.0261614813463191,6,246.16666666666663,59,392,g1,post
g1post,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,36,1.3586077505337386,1.0351297146923724,0.9268518518518518,0.0602549453257904,0.0245989784212474,6,246.16666666666663,59,392,g1,post
g1post,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,37,1.423303357702012,1.0351297146923724,0.9145061728395062,0.0583661479327568,0.0238278801145089,6,246.16666666666663,59,392,g1,post
g1post,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,38,1.4879989648702852,1.0351297146923724,0.9027777777777778,0.070979333919257,0.0289771917308003,6,246.16666666666663,59,392,g1,post
g1post,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,39,1.5526945720385583,1.0351297146923724,0.8929012345679012,0.0712654254153096,0.02909398809498,6,246.16666666666663,59,392,g1,post
g1post,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,40,1.6173901792068317,1.0351297146923724,0.8820987654320988,0.0752195384632273,0.0307082479870933,6,246.16666666666663,59,392,g1,post
g1post,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,41,1.682085786375105,1.0351297146923724,0.8555555555555556,0.096346140945922,0.039333147333963,6,246.16666666666663,59,392,g1,post
g1post,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,42,1.7467813935433782,1.0351297146923724,0.8456790123456791,0.1011027446454911,0.0412750226627262,6,246.16666666666663,59,392,g1,post
g1post,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,43,1.8114770007116516,1.0351297146923724,0.8447530864197531,0.0935609853462789,0.0381961123217329,6,246.16666666666663,59,392,g1,post
g1post,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,44,1.8761726078799248,1.0351297146923724,0.8342592592592593,0.1138354285848539,0.0464731191139878,6,246.16666666666663,59,392,g1,post
g1post,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,45,1.9408682150481984,1.0351297146923724,0.8169753086419753,0.1095158109528076,0.0447096426002473,6,246.16666666666663,59,392,g1,post
g1post,V1,visual_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,46,2.0055638222164713,1.0351297146923724,0.8185185185185185,0.1016934795648581,0.0415161891836751,6,246.16666666666663,59,392,g1,post
g2post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,0,-0.9704341075240992,1.0351297146923724,0.5166666666666666,0.0099150483976599,0.0049575241988299,4,102.25,69,135,g2,post
g2post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,1,-0.9057385003558258,1.0351297146923724,0.5171296296296296,0.0204194134654605,0.0102097067327302,4,102.25,69,135,g2,post
g2post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,2,-0.8410428931875525,1.0351297146923724,0.4949074074074074,0.016658091072239,0.0083290455361195,4,102.25,69,135,g2,post
g2post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,3,-0.7763472860192793,1.0351297146923724,0.5069444444444444,0.0109426530254542,0.0054713265127271,4,102.25,69,135,g2,post
g2post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,4,-0.711651678851006,1.0351297146923724,0.5027777777777778,0.0417523125261379,0.0208761562630689,4,102.25,69,135,g2,post
g2post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,5,-0.6469560716827327,1.0351297146923724,0.4888888888888888,0.033572529977499,0.0167862649887495,4,102.25,69,135,g2,post
g2post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,6,-0.5822604645144595,1.0351297146923724,0.5106481481481482,0.0222415039804893,0.0111207519902446,4,102.25,69,135,g2,post
g2post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,7,-0.5175648573461862,1.0351297146923724,0.4893518518518518,0.0164509357669584,0.0082254678834792,4,102.25,69,135,g2,post
g2post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,8,-0.4528692501779129,1.0351297146923724,0.5032407407407407,0.0392072506661854,0.0196036253330927,4,102.25,69,135,g2,post
g2post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,9,-0.3881736430096396,1.0351297146923724,0.5152777777777777,0.0066555119298912,0.0033277559649456,4,102.25,69,135,g2,post
g2post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,10,-0.3234780358413663,1.0351297146923724,0.4939814814814814,0.0174621545182909,0.0087310772591454,4,102.25,69,135,g2,post
g2post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,11,-0.2587824286730931,1.0351297146923724,0.4958333333333333,0.0266381448979299,0.0133190724489649,4,102.25,69,135,g2,post
g2post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,12,-0.1940868215048198,1.0351297146923724,0.5087962962962963,0.0208075972724484,0.0104037986362242,4,102.25,69,135,g2,post
g2post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,13,-0.1293912143365465,1.0351297146923724,0.5055555555555555,0.0185185185185185,0.0092592592592592,4,102.25,69,135,g2,post
g2post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,14,-0.0646956071682732,1.0351297146923724,0.512962962962963,0.0131815780889275,0.0065907890444637,4,102.25,69,135,g2,post
g2post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,15,0.0,1.0351297146923724,0.4921296296296296,0.0265521805111149,0.0132760902555574,4,102.25,69,135,g2,post
g2post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,16,0.0646956071682732,1.0351297146923724,0.5032407407407408,0.0229995228673596,0.0114997614336798,4,102.25,69,135,g2,post
g2post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,17,0.1293912143365465,1.0351297146923724,0.5013888888888889,0.0189683031639623,0.0094841515819811,4,102.25,69,135,g2,post
g2post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,18,0.1940868215048198,1.0351297146923724,0.5615740740740741,0.048370214394848,0.024185107197424,4,102.25,69,135,g2,post
g2post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,19,0.2587824286730931,1.0351297146923724,0.561574074074074,0.094151992131413,0.0470759960657065,4,102.25,69,135,g2,post
g2post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,20,0.3234780358413663,1.0351297146923724,0.5671296296296297,0.1090904219654917,0.0545452109827458,4,102.25,69,135,g2,post
g2post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,21,0.3881736430096396,1.0351297146923724,0.5740740740740741,0.1079594159042924,0.0539797079521462,4,102.25,69,135,g2,post
g2post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,22,0.4528692501779129,1.0351297146923724,0.5745370370370371,0.1033102655786776,0.0516551327893388,4,102.25,69,135,g2,post
g2post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,23,0.5175648573461862,1.0351297146923724,0.5796296296296297,0.1210285896987267,0.0605142948493633,4,102.25,69,135,g2,post
g2post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,24,0.5822604645144595,1.0351297146923724,0.5583333333333333,0.1126691179188055,0.0563345589594027,4,102.25,69,135,g2,post
g2post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,25,0.6469560716827327,1.0351297146923724,0.5694444444444444,0.104499810209352,0.052249905104676,4,102.25,69,135,g2,post
g2post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,26,0.711651678851006,1.0351297146923724,0.5699074074074074,0.089060726393991,0.0445303631969955,4,102.25,69,135,g2,post
g2post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,27,0.7763472860192793,1.0351297146923724,0.562962962962963,0.0800805492979246,0.0400402746489623,4,102.25,69,135,g2,post
g2post,A/RL/AL,auditory_direction,time_resolved_trial_response,glm_clean,balanced_accuracy,28,0.8410428931875525,1.0351297146923724,0.5337962962962963,0.0790659781324043,0.0395329890662021,4,102.25,69,135,g2,post
