group,session_index,session_name,area,task,analysis,time_index,time_s,stimulus_offset_s,score,std_score,n_neurons,n_samples,n_classes,signal_source,scoring
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,35,1.2939121433654655,1.0351297146923724,0.5277777777777778,0.06334307917217433,96,360,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,36,1.3586077505337386,1.0351297146923724,0.425,0.033564016593318265,96,360,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,37,1.423303357702012,1.0351297146923724,0.5,0.03167153958608718,96,360,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,38,1.4879989648702852,1.0351297146923724,0.4833333333333333,0.04249182927993987,96,360,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,39,1.5526945720385585,1.0351297146923724,0.5027777777777779,0.06770032003863304,96,360,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,40,1.6173901792068317,1.0351297146923724,0.47777777777777775,0.057332687334861916,96,360,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,41,1.682085786375105,1.0351297146923724,0.525,0.057197945227705584,96,360,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,42,1.7467813935433782,1.0351297146923724,0.46944444444444444,0.03967460238079363,96,360,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,43,1.8114770007116516,1.0351297146923724,0.4527777777777778,0.07586944602082034,96,360,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,44,1.8761726078799248,1.0351297146923724,0.5222222222222221,0.09362388636862617,96,360,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,45,1.9408682150481982,1.0351297146923724,0.5111111111111111,0.028327886186626593,96,360,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,congruency,time_resolved_trial_response,46,2.0055638222164713,1.0351297146923724,0.5333333333333333,0.022566773346211,96,360,2,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,modality,time_resolved_trial_response,0,-0.9704341075240991,1.0351297146923724,0.32037037037037036,0.05150345920434584,96,720,3,signal,balanced_accuracy
g1pre,0,Beta_20211029_002,AM/PM,modality,time_resolved_trial_response,1,-0.9057385003558258,1.0351297146923724,0.32685185185185184,0.026287165864034043,96,720,3,signal,balanced_accuracy
